,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
8,25,Daniel Speciale,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/danielspeciale5gyd,danielspeciale5gyd,Mission,2016-17,mission,2017
9,28,Blake Billinger,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/blakebillingertnux,blakebillingertnux,Mission,2016-17,mission,2017
10,5,Jordan Fernandez,C,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanfernandezwz8b,jordanfernandezwz8b,Mission,2016-17,mission,2017
11,22,Tyler Deason,INF/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerdeasonol74,tylerdeasonol74,Mission,2016-17,mission,2017
12,6,Connor Knapp,IF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/connorknappo8rn,connorknappo8rn,Mission,2016-17,mission,2017
13,27,Jordan Leffler,OF/LHP,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanleffler82zz,jordanleffler82zz,Mission,2016-17,mission,2017
14,11,Brandon Marquez,OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/brandonmarquezbcqo,brandonmarquezbcqo,Mission,2016-17,mission,2017
15,12,Ryan Gault,IF/OF,Fr.,https://www.cccaasports.org/sports/bsb/2016-17/players/ryangault8wqv,ryangault8wqv,Mission,2016-17,mission,2017
0,2,Ryan Vasquez,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanvasquezkqyv,ryanvasquezkqyv,Modesto,2016-17,modesto,2017
1,24,Mason Washington,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/masonwashingtontbmy,masonwashingtontbmy,Modesto,2016-17,modesto,2017
2,23,Anthony Enwiya,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonyenwiyamp17,anthonyenwiyamp17,Modesto,2016-17,modesto,2017
3,20,Michael McGhee,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelmcgheefizn,michaelmcgheefizn,Modesto,2016-17,modesto,2017
4,22,Sammy Silva,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/sammysilvax84g,sammysilvax84g,Modesto,2016-17,modesto,2017
5,29,Logan Coe,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/logancoekln1,logancoekln1,Modesto,2016-17,modesto,2017
6,11,Michael Maddox,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelmaddox9651,michaelmaddox9651,Modesto,2016-17,modesto,2017
7,9,Tanner Peterson,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tannerpeterson63mn,tannerpeterson63mn,Modesto,2016-17,modesto,2017
8,25,Jaden Alsop,UTIL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jadenalsop4rqb,jadenalsop4rqb,Modesto,2016-17,modesto,2017
9,3,Derek Perez,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/derekperezdour,derekperezdour,Modesto,2016-17,modesto,2017
10,14,Anthony Arredondo,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonyarredondot0q3,anthonyarredondot0q3,Modesto,2016-17,modesto,2017
11,33,Nolen Legan,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nolenlegan0301,nolenlegan0301,Modesto,2016-17,modesto,2017
12,7,Steven Rios,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/stevenrios8dfn,stevenrios8dfn,Modesto,2016-17,modesto,2017
13,8,Angelo Baccioco,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/angelobacciocodh64,angelobacciocodh64,Modesto,2016-17,modesto,2017
14,27,Nathan Wallen,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanwallen1ipy,nathanwallen1ipy,Modesto,2016-17,modesto,2017
15,4,Jarrod Andrews,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jarrodandrews0wfb,jarrodandrews0wfb,Modesto,2016-17,modesto,2017
0,1,Naotaka Fujieda,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/naotakafujieday8em,naotakafujieday8em,Monterey,2016-17,monterey,2017
1,2,Nick Napoli,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nicknapoli0yak,nicknapoli0yak,Monterey,2016-17,monterey,2017
2,18,Zach Avery,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/zachavery1iz8,zachavery1iz8,Monterey,2016-17,monterey,2017
3,9,Chris Baetzel,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrisbaetzelzh58,chrisbaetzelzh58,Monterey,2016-17,monterey,2017
4,14,Ryo Shirafuji,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryoshirafujibucg,ryoshirafujibucg,Monterey,2016-17,monterey,2017
5,11,Nate Jones,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/natejonesk84l,natejonesk84l,Monterey,2016-17,monterey,2017
6,20,Lennie Rodriguez,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/lennierodriguezdp24,lennierodriguezdp24,Monterey,2016-17,monterey,2017
7,17,Drew Romo,1B/LHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/drewromo5p5w,drewromo5p5w,Monterey,2016-17,monterey,2017
8,25,Ben Blake,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/benblakefseb,benblakefseb,Monterey,2016-17,monterey,2017
9,5,Brad Powers,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/bradpowers8tlw,bradpowers8tlw,Monterey,2016-17,monterey,2017
10,32,Kash Satnat,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kashsatnat9pu0,kashsatnat9pu0,Monterey,2016-17,monterey,2017
11,7,Max Tsai,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/maxtsaibsqi,maxtsaibsqi,Monterey,2016-17,monterey,2017
12,12,Spencer Lindeman,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/spencerlindemanbx05,spencerlindemanbx05,Monterey,2016-17,monterey,2017
13,22,Payton Habeger,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/paytonhabegerwwbh,paytonhabegerwwbh,Monterey,2016-17,monterey,2017
14,10,Tim Kotowski,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/timkotowski4k2f,timkotowski4k2f,Monterey,2016-17,monterey,2017
15,28,Matthew Clay,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/matthewclay404l,matthewclay404l,Monterey,2016-17,monterey,2017
16,8,Owen Lusztig,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/owenlusztigsn1u,owenlusztigsn1u,Monterey,2016-17,monterey,2017
17,4,Luis Arguelles,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/luisarguellesscb5,luisarguellesscb5,Monterey,2016-17,monterey,2017
18,19,Kyle Morse,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kylemorsenmtz,kylemorsenmtz,Monterey,2016-17,monterey,2017
19,21,Rafael Perez,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rafaelperezrhp9,rafaelperezrhp9,Monterey,2016-17,monterey,2017
20,33,Luis Moreno,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/luismorenob876,luismorenob876,Monterey,2016-17,monterey,2017
21,6,Yitzhak Garcia,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/yitzhakgarcia3i6v,yitzhakgarcia3i6v,Monterey,2016-17,monterey,2017
0,27,Grant Bunker,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/grantbunkerq92q,grantbunkerq92q,Moorpark,2016-17,moorpark,2017
1,8,Kai Gomez,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kaigomez862w,kaigomez862w,Moorpark,2016-17,moorpark,2017
2,24,Tate Briggs,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tatebriggsak69,tatebriggsak69,Moorpark,2016-17,moorpark,2017
3,17,Jake Baer,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakebaer57e4,jakebaer57e4,Moorpark,2016-17,moorpark,2017
4,39,Daniel Cipriano,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/danielciprianoa4lc,danielciprianoa4lc,Moorpark,2016-17,moorpark,2017
5,29,Dean McMillan,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/deanmcmillan1qkf,deanmcmillan1qkf,Moorpark,2016-17,moorpark,2017
6,5,Michael Radin,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelradinonpz,michaelradinonpz,Moorpark,2016-17,moorpark,2017
7,34,Jack Rosenberg,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jackrosenbergmp17,jackrosenbergmp17,Moorpark,2016-17,moorpark,2017
8,30,Ethan Lageson,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ethanlagesonj7xj,ethanlagesonj7xj,Moorpark,2016-17,moorpark,2017
9,3,AJ Barrera-Herron,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ajbarreraherron9hjd,ajbarreraherron9hjd,Moorpark,2016-17,moorpark,2017
10,1,Griffin Mullen,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/griffinmullen5liv,griffinmullen5liv,Moorpark,2016-17,moorpark,2017
11,16,Brennen May,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brennenmaylik7,brennenmaylik7,Moorpark,2016-17,moorpark,2017
12,4,Adrian Acosta,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adrianacostayftw,adrianacostayftw,Moorpark,2016-17,moorpark,2017
13,14,Tommy Garcia,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tommygarcia3dl9,tommygarcia3dl9,Moorpark,2016-17,moorpark,2017
14,26,Ryan Mulville,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanmulville9hry,ryanmulville9hry,Moorpark,2016-17,moorpark,2017
15,31,Demetri Pagalodis,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/demetripagalodisw3r9,demetripagalodisw3r9,Moorpark,2016-17,moorpark,2017
16,2,Amore Haynes,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/amorehaynes2ra7,amorehaynes2ra7,Moorpark,2016-17,moorpark,2017
17,7,Jordan Athey,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanathey6l4c,jordanathey6l4c,Moorpark,2016-17,moorpark,2017
18,19,Josh Hammond,P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joshhammondc3k0,joshhammondc3k0,Moorpark,2016-17,moorpark,2017
0,15,Ryon Knowles,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryonknowlese9bv,ryonknowlese9bv,Mt. San Antonio,2016-17,mtsanantonio,2017
1,20,Conner Shepherd,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/connershepherdc6yq,connershepherdc6yq,Mt. San Antonio,2016-17,mtsanantonio,2017
2,31,Brandon Bradshaw,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brandonbradshawwyvj,brandonbradshawwyvj,Mt. San Antonio,2016-17,mtsanantonio,2017
3,1,Quinn Cotter,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/quinncotterqo9l,quinncotterqo9l,Mt. San Antonio,2016-17,mtsanantonio,2017
4,19,Jacob Castillo,RHP/INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobcastillok9ui,jacobcastillok9ui,Mt. San Antonio,2016-17,mtsanantonio,2017
5,18,Andrew Garcia,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewgarciaeufv,andrewgarciaeufv,Mt. San Antonio,2016-17,mtsanantonio,2017
6,13,Tyrus Lineberger,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tyruslinebergernfes,tyruslinebergernfes,Mt. San Antonio,2016-17,mtsanantonio,2017
7,21,Daniel Ramirez,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/danielramireziz0b,danielramireziz0b,Mt. San Antonio,2016-17,mtsanantonio,2017
8,28,Ray Mata-Lemos,3B/UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/raymatalemos9m8m,raymatalemos9m8m,Mt. San Antonio,2016-17,mtsanantonio,2017
9,2,Erick Morales,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/erickmoralespent,erickmoralespent,Mt. San Antonio,2016-17,mtsanantonio,2017
10,37,Jeff Pellegrino,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jeffpellegrinood5v,jeffpellegrinood5v,Mt. San Antonio,2016-17,mtsanantonio,2017
11,5,Nic Sandoval,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nicsandovaleohe,nicsandovaleohe,Mt. San Antonio,2016-17,mtsanantonio,2017
12,23,Ruben Castaneda,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/rubencastanedadlcc,rubencastanedadlcc,Mt. San Antonio,2016-17,mtsanantonio,2017
13,17,Antonio Muniz,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/antoniomunizg74r,antoniomunizg74r,Mt. San Antonio,2016-17,mtsanantonio,2017
14,26,Alex Gonzalez,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/alexgonzalezlxbp,alexgonzalezlxbp,Mt. San Antonio,2016-17,mtsanantonio,2017
15,7,Andre Riveroy,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andreriveroy4sf2,andreriveroy4sf2,Mt. San Antonio,2016-17,mtsanantonio,2017
16,30,Jose Urbina,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joseurbinau7d1,joseurbinau7d1,Mt. San Antonio,2016-17,mtsanantonio,2017
17,22,Hayden Wright,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/haydenwright7mif,haydenwright7mif,Mt. San Antonio,2016-17,mtsanantonio,2017
18,12,Nick Valdez,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nickvaldez3kft,nickvaldez3kft,Mt. San Antonio,2016-17,mtsanantonio,2017
19,32,Jeremyn Hopkins,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jeremynhopkinsnq58,jeremynhopkinsnq58,Mt. San Antonio,2016-17,mtsanantonio,2017
20,4,Steven Canedo,LHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stevencanedoom8u,stevencanedoom8u,Mt. San Antonio,2016-17,mtsanantonio,2017
21,3,Mason Corneliussen,RHP/UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/masoncorneliussenuhvb,masoncorneliussenuhvb,Mt. San Antonio,2016-17,mtsanantonio,2017
22,34,Logan Muratalla,RHP/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/loganmuratallamlff,loganmuratallamlff,Mt. San Antonio,2016-17,mtsanantonio,2017
0,3,Steven Ybarra,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/stevenybarrat1xh,stevenybarrat1xh,Mt. San Jacinto,2016-17,mtsanjacinto,2017
1,9,Marino Rojas,1B/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/marinorojas66h2,marinorojas66h2,Mt. San Jacinto,2016-17,mtsanjacinto,2017
2,1,Brock Partain,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/brockpartain1kdu,brockpartain1kdu,Mt. San Jacinto,2016-17,mtsanjacinto,2017
3,4,Abraham Rascon,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/abrahamrascong4cz,abrahamrascong4cz,Mt. San Jacinto,2016-17,mtsanjacinto,2017
4,8,Anthony Garcia,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonygarciabrbs,anthonygarciabrbs,Mt. San Jacinto,2016-17,mtsanjacinto,2017
5,6,Michael Alonzo,1B/C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelalonzoojn6,michaelalonzoojn6,Mt. San Jacinto,2016-17,mtsanjacinto,2017
6,5,Brian Wolford,2B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brianwolford1a5t,brianwolford1a5t,Mt. San Jacinto,2016-17,mtsanjacinto,2017
7,29,Luke Reinert,OF/LHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/lukereinertfoah,lukereinertfoah,Mt. San Jacinto,2016-17,mtsanjacinto,2017
8,2,Nick Brock,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nickbrockwt9c,nickbrockwt9c,Mt. San Jacinto,2016-17,mtsanjacinto,2017
9,23,Armondo Andrade,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/armondoandrade6eow,armondoandrade6eow,Mt. San Jacinto,2016-17,mtsanjacinto,2017
10,22,Michael Gomez,OF/LHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelgomez2p4o,michaelgomez2p4o,Mt. San Jacinto,2016-17,mtsanjacinto,2017
11,42,Jordan Ewig,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jordanewig3dlt,jordanewig3dlt,Mt. San Jacinto,2016-17,mtsanjacinto,2017
12,34,Gerald Harris,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/geraldharrisu3mv,geraldharrisu3mv,Mt. San Jacinto,2016-17,mtsanjacinto,2017
13,19,Ryan Wimmer,1B/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanwimmer09qs,ryanwimmer09qs,Mt. San Jacinto,2016-17,mtsanjacinto,2017
14,28,Jalon Patterson,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jalonpattersonr6ue,jalonpattersonr6ue,Mt. San Jacinto,2016-17,mtsanjacinto,2017
15,27,Isaac Guardado,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/isaacguardadoek5c,isaacguardadoek5c,Mt. San Jacinto,2016-17,mtsanjacinto,2017
16,40,Nick Harding,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nickhardingfsag,nickhardingfsag,Mt. San Jacinto,2016-17,mtsanjacinto,2017
17,39,Thomas Montes,OF/RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/thomasmontes1fat,thomasmontes1fat,Mt. San Jacinto,2016-17,mtsanjacinto,2017
18,14,Arturo Rojas,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/arturorojasdm6k,arturorojasdm6k,Mt. San Jacinto,2016-17,mtsanjacinto,2017
0,27,Joseph Starick,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/josephstarickzrjk,josephstarickzrjk,Napa,2016-17,napa,2017
1,9,Ben Phim,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/benphim3bzm,benphim3bzm,Napa,2016-17,napa,2017
2,1,Brooks Green,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brooksgreen6hl2,brooksgreen6hl2,Napa,2016-17,napa,2017
3,10,Chris Hard,1B/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrishardc912,chrishardc912,Napa,2016-17,napa,2017
4,12,Aaron Reardon,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/aaronreardonshbd,aaronreardonshbd,Napa,2016-17,napa,2017
5,29,Josh Abraham,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joshabrahamgisf,joshabrahamgisf,Napa,2016-17,napa,2017
6,5,Sam Dinerman,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/samdinermanwakr,samdinermanwakr,Napa,2016-17,napa,2017
7,30,Justin Banks,1B/DH,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinbanksjqre,justinbanksjqre,Napa,2016-17,napa,2017
8,6,Tarren Dahlgren,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tarrendahlgrenwn2n,tarrendahlgrenwn2n,Napa,2016-17,napa,2017
9,16,Maurice Calhoun,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mauricecalhouno3tl,mauricecalhouno3tl,Napa,2016-17,napa,2017
10,21,Donnie Gardiner,C/P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/donniegardiner7fkg,donniegardiner7fkg,Napa,2016-17,napa,2017
11,3,Andrew Benns,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewbennszrdp,andrewbennszrdp,Napa,2016-17,napa,2017
12,19,Young Lee,INF/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/youngleeno8k,youngleeno8k,Napa,2016-17,napa,2017
13,15,Dallas Cota,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dallascota6z1x,dallascota6z1x,Napa,2016-17,napa,2017
14,31,Jacob Ray,C/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobrayx989,jacobrayx989,Napa,2016-17,napa,2017
15,8,Tyler Whitehead,P/INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerwhiteheaddj9s,tylerwhiteheaddj9s,Napa,2016-17,napa,2017
16,7,D'Angelo Greene,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dangelogreenew8qf,dangelogreenew8qf,Napa,2016-17,napa,2017
17,17,Ryan Perkins,P/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanperkinsztvr,ryanperkinsztvr,Napa,2016-17,napa,2017
18,24,Sterling Russell,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/sterlingrussell1sbf,sterlingrussell1sbf,Napa,2016-17,napa,2017
19,23,Tyler Rustice,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerrusticeym3r,tylerrusticeym3r,Napa,2016-17,napa,2017
20,32,Mateo Romero,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mateoromerodich,mateoromerodich,Napa,2016-17,napa,2017
21,20,Kurtis Blueford,1B/DH,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kurtisbluefordqac1,kurtisbluefordqac1,Napa,2016-17,napa,2017
22,2,Logan Garrett,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/logangarrettadsb,logangarrettadsb,Napa,2016-17,napa,2017
23,18,Jack Gamba,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jackgambawy2v,jackgambawy2v,Napa,2016-17,napa,2017
24,13,James Tanner-White,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jamestannerwhite4wbh,jamestannerwhite4wbh,Napa,2016-17,napa,2017
25,4,Christian Moore,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/christianmoorestca,christianmoorestca,Napa,2016-17,napa,2017
26,28,Frank Tom,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/franktome3f4,franktome3f4,Napa,2016-17,napa,2017
0,14,Ryan Ruley,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanruleypr7x,ryanruleypr7x,Ohlone,2016-17,ohlone,2017
1,25,Thaddeus Phillips,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/thaddeusphillipsh953,thaddeusphillipsh953,Ohlone,2016-17,ohlone,2017
2,29,A.J. Curtis,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ajcurtis5fws,ajcurtis5fws,Ohlone,2016-17,ohlone,2017
3,5,Isaac Cruz,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/isaaccruzig26,isaaccruzig26,Ohlone,2016-17,ohlone,2017
4,8,Miguel Cazares,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/miguelcazaresudmb,miguelcazaresudmb,Ohlone,2016-17,ohlone,2017
5,20,Jonny Damon,1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jonnydamonndg7,jonnydamonndg7,Ohlone,2016-17,ohlone,2017
6,22,Ryan Probst,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanprobsth9gj,ryanprobsth9gj,Ohlone,2016-17,ohlone,2017
7,3,Jacob Alvarado,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobalvaradouec6,jacobalvaradouec6,Ohlone,2016-17,ohlone,2017
8,4,Naeem Knox,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/naeemknoxz0tu,naeemknoxz0tu,Ohlone,2016-17,ohlone,2017
9,27,Daniel Priwin,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/danielpriwinyttc,danielpriwinyttc,Ohlone,2016-17,ohlone,2017
10,12,Ryan Walstad,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryanwalstad6x7u,ryanwalstad6x7u,Ohlone,2016-17,ohlone,2017
11,10,Stirling Strong,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/stirlingstrongw4i5,stirlingstrongw4i5,Ohlone,2016-17,ohlone,2017
12,1,Tyler Bowen,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerbowennczq,tylerbowennczq,Ohlone,2016-17,ohlone,2017
13,19,Jason Andersen,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jasonandersen39k0,jasonandersen39k0,Ohlone,2016-17,ohlone,2017
14,34,Jax Shull,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jaxshulllbd0,jaxshulllbd0,Ohlone,2016-17,ohlone,2017
15,2,Kawena Alo-Kaonohi,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kawenaalokaonohis5w5,kawenaalokaonohis5w5,Ohlone,2016-17,ohlone,2017
16,32,Nick Sposeto,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nicksposetofcax,nicksposetofcax,Ohlone,2016-17,ohlone,2017
17,11,Jason Ramirez,DH,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jasonramirez2uk8,jasonramirez2uk8,Ohlone,2016-17,ohlone,2017
0,33,Eric Wagaman,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ericwagamannfsf,ericwagamannfsf,Orange Coast,2016-17,orangecoast,2017
1,15,Travis Moniot,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/travismoniotayuq,travismoniotayuq,Orange Coast,2016-17,orangecoast,2017
2,3,J.T. Navarro,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jtnavarro8mk3,jtnavarro8mk3,Orange Coast,2016-17,orangecoast,2017
3,8,Nolan Powers,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nolanpowersdhk2,nolanpowersdhk2,Orange Coast,2016-17,orangecoast,2017
4,36,Ramiro Velasco,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ramirovelascop1qv,ramirovelascop1qv,Orange Coast,2016-17,orangecoast,2017
5,2,Jacob White,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobwhitewmo4,jacobwhitewmo4,Orange Coast,2016-17,orangecoast,2017
6,26,John Balliet,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/johnballieteomn,johnballieteomn,Orange Coast,2016-17,orangecoast,2017
7,17,Robert Teel,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/robertteel0nwd,robertteel0nwd,Orange Coast,2016-17,orangecoast,2017
8,7,Walker Keller,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/walkerkellera70b,walkerkellera70b,Orange Coast,2016-17,orangecoast,2017
9,21,Luke Hussung,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/lukehussung8j0m,lukehussung8j0m,Orange Coast,2016-17,orangecoast,2017
