,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
15,23,Jacob Schultz,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jacobschultz3hxf,jacobschultz3hxf,Merced,2012-13,merced,2013
16,3,Joey Asuncion,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joeyasuncionhlpn,joeyasuncionhlpn,Merced,2012-13,merced,2013
17,5,Josh Miguel,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joshmiguelnnvw,joshmiguelnnvw,Merced,2012-13,merced,2013
0,22,Danny Miller,INF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dannymillerma8l,dannymillerma8l,Mission,2012-13,mission,2013
1,6,Gordon Deacon,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/gordondeacon5v8o,gordondeacon5v8o,Mission,2012-13,mission,2013
2,4,Eugene Kim,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/eugenekimpazg,eugenekimpazg,Mission,2012-13,mission,2013
3,27,Aaron Lefeber,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/aaronlefeber0o72,aaronlefeber0o72,Mission,2012-13,mission,2013
4,24,Andy Furia,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andyfuria6lbp,andyfuria6lbp,Mission,2012-13,mission,2013
5,5,Peter Danna,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/peterdannautct,peterdannautct,Mission,2012-13,mission,2013
6,28,Reed Kienle,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/reedkienley0cx,reedkienley0cx,Mission,2012-13,mission,2013
7,9,Joe Davis,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/joedavis7vvt,joedavis7vvt,Mission,2012-13,mission,2013
8,8,Brian Eichhorn,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brianeichhorn04j5,brianeichhorn04j5,Mission,2012-13,mission,2013
9,7,Rene Reyes,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/renereyes65en,renereyes65en,Mission,2012-13,mission,2013
10,12,Ray Fuentes,INF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/rayfuentes3mjo,rayfuentes3mjo,Mission,2012-13,mission,2013
11,23,Chris Gomez,P/DH,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisgomez0ept,chrisgomez0ept,Mission,2012-13,mission,2013
12,18,Cole Fredericks,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/colefredericksp1c4,colefredericksp1c4,Mission,2012-13,mission,2013
13,25,Joe Olmos,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/joeolmosvcj7,joeolmosvcj7,Mission,2012-13,mission,2013
14,11,Steven Miller,P/DH,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/stevenmillertx9y,stevenmillertx9y,Mission,2012-13,mission,2013
15,2,Chad Christiopher,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chadchristiophersz5n,chadchristiophersz5n,Mission,2012-13,mission,2013
16,16,Charles Kelly,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/charleskellylv4z,charleskellylv4z,Mission,2012-13,mission,2013
17,37,Alex Spoulos,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/alexspoulosvxan,alexspoulosvxan,Mission,2012-13,mission,2013
18,34,Ryan Fountain,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryanfountainj7a2,ryanfountainj7a2,Mission,2012-13,mission,2013
19,30,Austin Poletti,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/austinpolettigzu4,austinpolettigzu4,Mission,2012-13,mission,2013
0,16,Gino Franceschetti,OF/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ginofranceschettifqsq,ginofranceschettifqsq,Modesto,2012-13,modesto,2013
1,27,Dan Carney,3B/1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dancarney37et,dancarney37et,Modesto,2012-13,modesto,2013
2,21,Patrick Mulry,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/patrickmulryooec,patrickmulryooec,Modesto,2012-13,modesto,2013
3,10,Jesse Foster,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jessefoster16we,jessefoster16we,Modesto,2012-13,modesto,2013
4,8,Jake Hawkins,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jakehawkinsz55z,jakehawkinsz55z,Modesto,2012-13,modesto,2013
5,11,Kaden Cline,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kadenclinezbhv,kadenclinezbhv,Modesto,2012-13,modesto,2013
6,28,Jake Scott,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jakescott9yvt,jakescott9yvt,Modesto,2012-13,modesto,2013
7,6,Damien Arteago,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/damienarteagohz00,damienarteagohz00,Modesto,2012-13,modesto,2013
8,9,Kyle Robinson,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kylerobinson3t45,kylerobinson3t45,Modesto,2012-13,modesto,2013
9,12,Christian Kahler,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christiankahleru6uu,christiankahleru6uu,Modesto,2012-13,modesto,2013
10,3,Kyle Perez,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kylepereznysj,kylepereznysj,Modesto,2012-13,modesto,2013
11,4,Ronnie Limas,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ronnielimas8hii,ronnielimas8hii,Modesto,2012-13,modesto,2013
12,13,Jeremy Farnsworth,SS/2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jeremyfarnsworth4uqr,jeremyfarnsworth4uqr,Modesto,2012-13,modesto,2013
13,15,Don Fairchilds,P/OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/donfairchildssh7c,donfairchildssh7c,Modesto,2012-13,modesto,2013
14,31,Gabe Garcia,3B/1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/gabegarciacfjc,gabegarciacfjc,Modesto,2012-13,modesto,2013
15,29,Cameron Lenz,P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/cameronlenz8mul,cameronlenz8mul,Modesto,2012-13,modesto,2013
16,2,Matt Butler,P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattbutlerzxrq,mattbutlerzxrq,Modesto,2012-13,modesto,2013
0,4,Ty Morris,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tymorrisl15g,tymorrisl15g,Monterey,2012-13,monterey,2013
1,9,Garret Woodward,3B/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/garretwoodwardp3yw,garretwoodwardp3yw,Monterey,2012-13,monterey,2013
2,44,Jesse White,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jessewhiteae4m,jessewhiteae4m,Monterey,2012-13,monterey,2013
3,14,Bryce Cherry,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brycecherryxdp5,brycecherryxdp5,Monterey,2012-13,monterey,2013
4,16,Daniel Arevalo,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/danielarevalov4n0,danielarevalov4n0,Monterey,2012-13,monterey,2013
5,23,Dylan Candaele,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dylancandaele0wv7,dylancandaele0wv7,Monterey,2012-13,monterey,2013
6,2,Travis Scavo,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/travisscavouo32,travisscavouo32,Monterey,2012-13,monterey,2013
7,17,Nolan Parks,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/nolanparks072u,nolanparks072u,Monterey,2012-13,monterey,2013
8,5,Evan Thoning,C/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/evanthoningxx35,evanthoningxx35,Monterey,2012-13,monterey,2013
9,11,Darren Honeysett,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/darrenhoneysettj0x5,darrenhoneysettj0x5,Monterey,2012-13,monterey,2013
10,1,Micah Luke,2B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/micahlukev9qw,micahlukev9qw,Monterey,2012-13,monterey,2013
11,3,Jonathan Villarreal,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonathanvillarrealbfs8,jonathanvillarrealbfs8,Monterey,2012-13,monterey,2013
12,27,Matt Wheeler,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mattwheelerw9ij,mattwheelerw9ij,Monterey,2012-13,monterey,2013
13,22,Curtis Cantaloube,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/curtiscantaloubebgts,curtiscantaloubebgts,Monterey,2012-13,monterey,2013
14,12,Brandon Herney,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonherney0jzq,brandonherney0jzq,Monterey,2012-13,monterey,2013
15,24,Zak Kaohu,P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/zakkaohuz20s,zakkaohuz20s,Monterey,2012-13,monterey,2013
16,20,Levine Gabriels,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/levinegabriels4rlr,levinegabriels4rlr,Monterey,2012-13,monterey,2013
17,33,Connor Morrison,C/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/connormorrison5c9v,connormorrison5c9v,Monterey,2012-13,monterey,2013
0,1,Dwight Tardy,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dwighttardyddki,dwighttardyddki,Mt. San Antonio,2012-13,mtsanantonio,2013
1,3,Gabe Douglas,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/gabedouglassm3v,gabedouglassm3v,Mt. San Antonio,2012-13,mtsanantonio,2013
2,22,Steven Mancilla,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/stevenmancillacakw,stevenmancillacakw,Mt. San Antonio,2012-13,mtsanantonio,2013
3,32,Cameron Pongs,P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/cameronpongskzps,cameronpongskzps,Mt. San Antonio,2012-13,mtsanantonio,2013
4,29,Ceasar Murrillo,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ceasarmurrillo1bvy,ceasarmurrillo1bvy,Mt. San Antonio,2012-13,mtsanantonio,2013
5,23,Adrian Franco,OF/INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/adrianfrancoq8gp,adrianfrancoq8gp,Mt. San Antonio,2012-13,mtsanantonio,2013
6,15,Derek Goodwin,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/derekgoodwindn69,derekgoodwindn69,Mt. San Antonio,2012-13,mtsanantonio,2013
7,18,Caleb Romo,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/calebromo10ef,calebromo10ef,Mt. San Antonio,2012-13,mtsanantonio,2013
8,5,Tyler Grijalva,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tylergrijalvae81i,tylergrijalvae81i,Mt. San Antonio,2012-13,mtsanantonio,2013
9,31,Chad Keenan,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chadkeenankpl8,chadkeenankpl8,Mt. San Antonio,2012-13,mtsanantonio,2013
10,7,Dj Larios,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/djlariosejnt,djlariosejnt,Mt. San Antonio,2012-13,mtsanantonio,2013
11,24,Dustin Frailey,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/dustinfraileynif2,dustinfraileynif2,Mt. San Antonio,2012-13,mtsanantonio,2013
12,2,David Garcia,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/davidgarciamlgl,davidgarciamlgl,Mt. San Antonio,2012-13,mtsanantonio,2013
13,36,Dominic Papa,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/dominicpapafjc7,dominicpapafjc7,Mt. San Antonio,2012-13,mtsanantonio,2013
14,8,Lawrence Dominguez,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/lawrencedominguezvqn8,lawrencedominguezvqn8,Mt. San Antonio,2012-13,mtsanantonio,2013
15,35,Daniel Meza,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/danielmezan1un,danielmezan1un,Mt. San Antonio,2012-13,mtsanantonio,2013
16,33,Drew Detrinidad,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/drewdetrinidadwwam,drewdetrinidadwwam,Mt. San Antonio,2012-13,mtsanantonio,2013
0,2,Jeff Ricker,2B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jeffrickerltt5,jeffrickerltt5,Mt. San Jacinto,2012-13,mtsanjacinto,2013
1,9,Markalexander Gamo,2B/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/markalexandergamo9dr8,markalexandergamo9dr8,Mt. San Jacinto,2012-13,mtsanjacinto,2013
2,21,Johnny Armenta,3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/johnnyarmenta0h01,johnnyarmenta0h01,Mt. San Jacinto,2012-13,mtsanjacinto,2013
3,3,Vince Canales,SS,So,https://www.cccaasports.org/sports/bsb/2012-13/players/vincecanalesgf6d,vincecanalesgf6d,Mt. San Jacinto,2012-13,mtsanjacinto,2013
4,24,Chase Phillips,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/chasephillipsiinn,chasephillipsiinn,Mt. San Jacinto,2012-13,mtsanjacinto,2013
5,1,Kyle Mead,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/kylemeadjx0e,kylemeadjx0e,Mt. San Jacinto,2012-13,mtsanjacinto,2013
6,16,Glenn Nichols,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/glennnichols4plz,glennnichols4plz,Mt. San Jacinto,2012-13,mtsanjacinto,2013
7,39,Manny Mendoza,OF/LHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/mannymendoza0mdc,mannymendoza0mdc,Mt. San Jacinto,2012-13,mtsanjacinto,2013
8,33,Jeremy Schreiber,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jeremyschreiber0ysv,jeremyschreiber0ysv,Mt. San Jacinto,2012-13,mtsanjacinto,2013
9,30,Chet Brown,C/RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chetbrownxjj2,chetbrownxjj2,Mt. San Jacinto,2012-13,mtsanjacinto,2013
10,5,Zach Fyfe,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/zachfyfe1sip,zachfyfe1sip,Mt. San Jacinto,2012-13,mtsanjacinto,2013
11,27,Francesco Campanile,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/francescocampanile0puk,francescocampanile0puk,Mt. San Jacinto,2012-13,mtsanjacinto,2013
12,8,Steven Salazar,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/stevensalazark3mf,stevensalazark3mf,Mt. San Jacinto,2012-13,mtsanjacinto,2013
13,37,Dom des Vigne,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/domdesvigne20ym,domdesvigne20ym,Mt. San Jacinto,2012-13,mtsanjacinto,2013
14,11,Fernando Fernandez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/fernandofernandez4uxk,fernandofernandez4uxk,Mt. San Jacinto,2012-13,mtsanjacinto,2013
15,29,Tim Rodriguez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/timrodriguezmvlh,timrodriguezmvlh,Mt. San Jacinto,2012-13,mtsanjacinto,2013
16,43,Alex Rivera,3B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/alexrivera9eh6,alexrivera9eh6,Mt. San Jacinto,2012-13,mtsanjacinto,2013
17,32,Garret Veiga,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/garretveiga5gl9,garretveiga5gl9,Mt. San Jacinto,2012-13,mtsanjacinto,2013
18,14,Andrew Becerra,SS,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewbecerrasjqt,andrewbecerrasjqt,Mt. San Jacinto,2012-13,mtsanjacinto,2013
19,19,Travis Larmond,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/travislarmondiwnl,travislarmondiwnl,Mt. San Jacinto,2012-13,mtsanjacinto,2013
20,44,Rigo Cervantes,3B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/rigocervantesf2ta,rigocervantesf2ta,Mt. San Jacinto,2012-13,mtsanjacinto,2013
0,21,Jordan Grubbs,P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jordangrubbstlw6,jordangrubbstlw6,Napa,2012-13,napa,2013
1,6,Kevin Coffee,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kevincoffeeebnw,kevincoffeeebnw,Napa,2012-13,napa,2013
2,13,Rico Rodriguez,P/1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ricorodriguez4j89,ricorodriguez4j89,Napa,2012-13,napa,2013
3,7,Christain Gazdar,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christaingazdarxw0a,christaingazdarxw0a,Napa,2012-13,napa,2013
4,24,Steven Contursi,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/stevencontursinsca,stevencontursinsca,Napa,2012-13,napa,2013
5,5,Brandon Ortega,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonortegaivrd,brandonortegaivrd,Napa,2012-13,napa,2013
6,3,Alex Fernandez,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/alexfernandezv80m,alexfernandezv80m,Napa,2012-13,napa,2013
7,19,Eric Peruzzi,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ericperuzzimboy,ericperuzzimboy,Napa,2012-13,napa,2013
8,9,Tim Nunn,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/timnunnrj6k,timnunnrj6k,Napa,2012-13,napa,2013
9,15,Kurtis Huffman,OF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kurtishuffmanpfu4,kurtishuffmanpfu4,Napa,2012-13,napa,2013
10,31,Bryce Brewer,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brycebrewerwcqg,brycebrewerwcqg,Napa,2012-13,napa,2013
11,14,Randy Keen,OF/P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/randykeen0tkc,randykeen0tkc,Napa,2012-13,napa,2013
12,33,Nick Villazon,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickvillazonz7ef,nickvillazonz7ef,Napa,2012-13,napa,2013
13,10,Devante Harris,1B,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/devanteharriss23l,devanteharriss23l,Napa,2012-13,napa,2013
14,1,Chris Bruno,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisbrunor6is,chrisbrunor6is,Napa,2012-13,napa,2013
15,25,Brandon Maio,P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/brandonmaioa56w,brandonmaioa56w,Napa,2012-13,napa,2013
0,11,Garret Everhart,UTL,So,https://www.cccaasports.org/sports/bsb/2012-13/players/garreteverhart9ql3,garreteverhart9ql3,Ohlone,2012-13,ohlone,2013
1,4,LJ Kalawaia,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/ljkalawaiaw66k,ljkalawaiaw66k,Ohlone,2012-13,ohlone,2013
2,8,Jacob DiThomas,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jacobdithomasqe7f,jacobdithomasqe7f,Ohlone,2012-13,ohlone,2013
3,18,Tanner Robinson,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/tannerrobinsonlu5n,tannerrobinsonlu5n,Ohlone,2012-13,ohlone,2013
4,22,Jake Cardoza,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jakecardozatxy5,jakecardozatxy5,Ohlone,2012-13,ohlone,2013
5,44,Aeryk Hernandez,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/aerykhernandez7c6z,aerykhernandez7c6z,Ohlone,2012-13,ohlone,2013
6,19,Collin Crowl,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/collincrowlvxps,collincrowlvxps,Ohlone,2012-13,ohlone,2013
7,6,Jake Lopez,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jakelopezcwil,jakelopezcwil,Ohlone,2012-13,ohlone,2013
8,10,Steven Zanders,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/stevenzandersz18i,stevenzandersz18i,Ohlone,2012-13,ohlone,2013
9,27,Sean Goodall,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/seangoodall5nh5,seangoodall5nh5,Ohlone,2012-13,ohlone,2013
10,24,Jesse Sepulveda,1B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/jessesepulvedadzyv,jessesepulvedadzyv,Ohlone,2012-13,ohlone,2013
11,5,Dante Broome,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dantebroome2aux,dantebroome2aux,Ohlone,2012-13,ohlone,2013
12,2,Travis Andrade,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/travisandrade7kyt,travisandrade7kyt,Ohlone,2012-13,ohlone,2013
13,16,Brennan O'Shea,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/brennanoshead62k,brennanoshead62k,Ohlone,2012-13,ohlone,2013
14,25,Josh Egan,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/josheganjike,josheganjike,Ohlone,2012-13,ohlone,2013
15,7,Kainoa Crowell,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kainoacrowelln8ik,kainoacrowelln8ik,Ohlone,2012-13,ohlone,2013
16,3,Justin Dhanda,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/justindhandaffsm,justindhandaffsm,Ohlone,2012-13,ohlone,2013
17,12,Collin Ryan,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/collinryaneb2p,collinryaneb2p,Ohlone,2012-13,ohlone,2013
18,20,Luis Mayorga,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/luismayorgane5v,luismayorgane5v,Ohlone,2012-13,ohlone,2013
19,15,Pierce Romero,UTL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/pierceromeronxyp,pierceromeronxyp,Ohlone,2012-13,ohlone,2013
20,32,Luis Leon,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/luisleonu0ee,luisleonu0ee,Ohlone,2012-13,ohlone,2013
21,29,Fabio Torres,RHP,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/fabiotorresj9f6,fabiotorresj9f6,Ohlone,2012-13,ohlone,2013
22,31,Kainoa Cabus,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/kainoacabus2c6h,kainoacabus2c6h,Ohlone,2012-13,ohlone,2013
23,9,Michael Parker,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/michaelparker0ogu,michaelparker0ogu,Ohlone,2012-13,ohlone,2013
0,27,Zach Nehrir,OF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/zachnehrirwl81,zachnehrirwl81,Orange Coast,2012-13,orangecoast,2013
1,31,Austin Saenz,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/austinsaenzemv3,austinsaenzemv3,Orange Coast,2012-13,orangecoast,2013
2,6,Manny Argomaniz,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mannyargomaniz7ffs,mannyargomaniz7ffs,Orange Coast,2012-13,orangecoast,2013
3,23,Danny Jimenez,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/dannyjimenez6wc6,dannyjimenez6wc6,Orange Coast,2012-13,orangecoast,2013
4,2,Cody Bruder,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/codybrudertf9q,codybrudertf9q,Orange Coast,2012-13,orangecoast,2013
5,3,Ricky Navarro,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/rickynavarrol8ei,rickynavarrol8ei,Orange Coast,2012-13,orangecoast,2013
6,4,Greg Espinosa,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/gregespinosaeko5,gregespinosaeko5,Orange Coast,2012-13,orangecoast,2013
7,15,Anthony Virgen,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/anthonyvirgenrpyc,anthonyvirgenrpyc,Orange Coast,2012-13,orangecoast,2013
8,5,Tucker Chadd,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/tuckerchaddpgox,tuckerchaddpgox,Orange Coast,2012-13,orangecoast,2013
9,16,Cristian Salina,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/cristiansalinaahnz,cristiansalinaahnz,Orange Coast,2012-13,orangecoast,2013
10,18,Chris Iriart,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/chrisiriartvgf0,chrisiriartvgf0,Orange Coast,2012-13,orangecoast,2013
11,28,Steve Pollakov,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/stevepollakovcuzu,stevepollakovcuzu,Orange Coast,2012-13,orangecoast,2013
12,24,Christian Fillingame,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/christianfillingame1t3a,christianfillingame1t3a,Orange Coast,2012-13,orangecoast,2013
13,1,Cooper Mickelson,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/coopermickelsonaek7,coopermickelsonaek7,Orange Coast,2012-13,orangecoast,2013
14,8,Jacob Hill,UTIL,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jacobhill0ywx,jacobhill0ywx,Orange Coast,2012-13,orangecoast,2013
15,10,Jake Toll-Mckillop,C,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jaketollmckillophojm,jaketollmckillophojm,Orange Coast,2012-13,orangecoast,2013
16,25,Andrew Alvarez,INF/P,So,https://www.cccaasports.org/sports/bsb/2012-13/players/andrewalvarez39dl,andrewalvarez39dl,Orange Coast,2012-13,orangecoast,2013
17,19,Taylor Grace,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/taylorgrace6tzx,taylorgrace6tzx,Orange Coast,2012-13,orangecoast,2013
0,14,Rya Webberly,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryawebberly9hh9,ryawebberly9hh9,Oxnard,2012-13,oxnard,2013
1,22,Ryan Tinkham,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/ryantinkhamg393,ryantinkhamg393,Oxnard,2012-13,oxnard,2013
2,11,Jo Hernandez,C,So,https://www.cccaasports.org/sports/bsb/2012-13/players/johernandez5qpm,johernandez5qpm,Oxnard,2012-13,oxnard,2013
3,27,Bronson Shim,P,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/bronsonshim12dp,bronsonshim12dp,Oxnard,2012-13,oxnard,2013
4,25,Domi Guevara,INF,So,https://www.cccaasports.org/sports/bsb/2012-13/players/domiguevara2sab,domiguevara2sab,Oxnard,2012-13,oxnard,2013
5,1,Nick Morelli,OF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/nickmorellimrc6,nickmorellimrc6,Oxnard,2012-13,oxnard,2013
6,6,Agbayani-Shi,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/agbayanishitqo7,agbayanishitqo7,Oxnard,2012-13,oxnard,2013
7,35,Jonah White,INF,Fr,https://www.cccaasports.org/sports/bsb/2012-13/players/jonahwhite8u0k,jonahwhite8u0k,Oxnard,2012-13,oxnard,2013
8,2,M Fitzgerald,3B,So,https://www.cccaasports.org/sports/bsb/2012-13/players/mfitzgeraldv4do,mfitzgeraldv4do,Oxnard,2012-13,oxnard,2013
