,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
12,11,Colton Crow,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/coltoncrowfjod,coltoncrowfjod,Merced,2019-20,merced,2020
13,28,Brent Gonsalves,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/brentgonsalves9pmb,brentgonsalves9pmb,Merced,2019-20,merced,2020
14,22,Roman Gurr,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/romangurrjifh,romangurrjifh,Merced,2019-20,merced,2020
15,14,Daiya Katsu,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/daiyakatsukgus,daiyakatsukgus,Merced,2019-20,merced,2020
16,25,Oscar Trejo,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/oscartrejo5bmy,oscartrejo5bmy,Merced,2019-20,merced,2020
17,2,Paul Georget,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/paulgeorgetr4vi,paulgeorgetr4vi,Merced,2019-20,merced,2020
18,21,Armando Moreno,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/armandomorenoirwi,armandomorenoirwi,Merced,2019-20,merced,2020
0,24,Sal Munoz,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/salmunozrbf4,salmunozrbf4,Mission,2019-20,mission,2020
1,9,Alex Adame,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/alexadameqkld,alexadameqkld,Mission,2019-20,mission,2020
2,19,AJ Santamaria,C,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/ajsantamariamj3v,ajsantamariamj3v,Mission,2019-20,mission,2020
3,36,Mark Fairweather,OF/P,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/markfairweathero2xh,markfairweathero2xh,Mission,2019-20,mission,2020
4,7,Izzy Galindo,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/izzygalindoctyw,izzygalindoctyw,Mission,2019-20,mission,2020
5,5,Cody Stevenson,IF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/codystevensont1sn,codystevensont1sn,Mission,2019-20,mission,2020
6,10,Aidan Selfridge,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/aidanselfridge7ia8,aidanselfridge7ia8,Mission,2019-20,mission,2020
7,29,Isaac Munoz,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/isaacmunozjzki,isaacmunozjzki,Mission,2019-20,mission,2020
8,11,Ryan Poirier,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanpoiriernu4q,ryanpoiriernu4q,Mission,2019-20,mission,2020
9,40,Alonzo Vergara,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/alonzovergaratmxd,alonzovergaratmxd,Mission,2019-20,mission,2020
10,4,Devin Baddo,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/devinbaddo39zr,devinbaddo39zr,Mission,2019-20,mission,2020
11,44,Mitch Dowd,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/mitchdowduvqu,mitchdowduvqu,Mission,2019-20,mission,2020
12,3,Xavier Selway,OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/xavierselway0fx4,xavierselway0fx4,Mission,2019-20,mission,2020
13,6,Robert Muniz,IF/OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/robertmunizh329,robertmunizh329,Mission,2019-20,mission,2020
14,13,Jaylen Edwards,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/jaylenedwardsyoj9,jaylenedwardsyoj9,Mission,2019-20,mission,2020
15,25,Cody Jewett,IF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/codyjewettspam,codyjewettspam,Mission,2019-20,mission,2020
16,27,Cawano Sizemore,OF,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/cawanosizemoreum0i,cawanosizemoreum0i,Mission,2019-20,mission,2020
17,41,Ryuji Oshima,C,So.,https://www.cccaasports.org/sports/bsb/2019-20/players/ryujioshima54g0,ryujioshima54g0,Mission,2019-20,mission,2020
18,8,Anthony Warne,P/OF,Fr.,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonywarneksdb,anthonywarneksdb,Mission,2019-20,mission,2020
0,4,Sean Gingerich,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/seangingerich4ypk,seangingerich4ypk,Modesto,2019-20,modesto,2020
1,22,Kyle Rachels,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kylerachelse6x4,kylerachelse6x4,Modesto,2019-20,modesto,2020
2,5,Alex Gouveia,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/alexgouveiaqhgu,alexgouveiaqhgu,Modesto,2019-20,modesto,2020
3,9,Luke Brown,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/lukebrowncubq,lukebrowncubq,Modesto,2019-20,modesto,2020
4,8,Trent Prokes,LHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/trentprokesqexf,trentprokesqexf,Modesto,2019-20,modesto,2020
5,19,Payton Rios,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/paytonriosau6b,paytonriosau6b,Modesto,2019-20,modesto,2020
6,14,Branden Pasion,Util,So,https://www.cccaasports.org/sports/bsb/2019-20/players/brandenpasion8795,brandenpasion8795,Modesto,2019-20,modesto,2020
7,2,Camron Mercurio,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/camronmercurio0jzw,camronmercurio0jzw,Modesto,2019-20,modesto,2020
8,1,Alex Daoud,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/alexdaoudveo6,alexdaoudveo6,Modesto,2019-20,modesto,2020
9,20,Eli Martinez,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/elimartinezcd3v,elimartinezcd3v,Modesto,2019-20,modesto,2020
10,6,Anthony Encalade,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonyencalade9fx9,anthonyencalade9fx9,Modesto,2019-20,modesto,2020
11,21,Zach Brown,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/zachbrowni1go,zachbrowni1go,Modesto,2019-20,modesto,2020
12,18,Omar Onate,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/omaronatew8b7,omaronatew8b7,Modesto,2019-20,modesto,2020
13,11,Brady Cardozo,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/bradycardozo7jcx,bradycardozo7jcx,Modesto,2019-20,modesto,2020
14,27,Brentley Bergman,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brentleybergmanr1mh,brentleybergmanr1mh,Modesto,2019-20,modesto,2020
15,25,Carlos Vasquez,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/carlosvasquezwgkn,carlosvasquezwgkn,Modesto,2019-20,modesto,2020
16,30,Brandon Preap,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonpreapkm7y,brandonpreapkm7y,Modesto,2019-20,modesto,2020
17,23,Orlando Leon,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/orlandoleonqnbk,orlandoleonqnbk,Modesto,2019-20,modesto,2020
18,13,Max Moore,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/maxmooree9ot,maxmooree9ot,Modesto,2019-20,modesto,2020
0,3,Jordan Mello,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jordanmello10mn,jordanmello10mn,Monterey Peninsula,2019-20,montereypeninsula,2020
1,27,Sam Beecher,1B/RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/sambeecher7ghn,sambeecher7ghn,Monterey Peninsula,2019-20,montereypeninsula,2020
2,19,Kein Iwata,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/keiniwataj6b5,keiniwataj6b5,Monterey Peninsula,2019-20,montereypeninsula,2020
3,18,Nico Hartojo,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nicohartojow7jr,nicohartojow7jr,Monterey Peninsula,2019-20,montereypeninsula,2020
4,7,Nathan Vierra,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nathanvierrav4rd,nathanvierrav4rd,Monterey Peninsula,2019-20,montereypeninsula,2020
5,28,James Park,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jamesparkhtyk,jamesparkhtyk,Monterey Peninsula,2019-20,montereypeninsula,2020
6,1,Nicholas Sampson,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nicholassampsonixk9,nicholassampsonixk9,Monterey Peninsula,2019-20,montereypeninsula,2020
7,10,Ben Grigsby,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/bengrigsbyezfu,bengrigsbyezfu,Monterey Peninsula,2019-20,montereypeninsula,2020
8,15,Vicente Garcia,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/vicentegarciamen2,vicentegarciamen2,Monterey Peninsula,2019-20,montereypeninsula,2020
9,2,Beau Boyle,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/beauboyle110o,beauboyle110o,Monterey Peninsula,2019-20,montereypeninsula,2020
10,5,Jacob Beardsley,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jacobbeardsley1v42,jacobbeardsley1v42,Monterey Peninsula,2019-20,montereypeninsula,2020
11,20,Cesar Vivanco,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/cesarvivanco83ha,cesarvivanco83ha,Monterey Peninsula,2019-20,montereypeninsula,2020
12,25,Brandon Logan,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonloganhhw0,brandonloganhhw0,Monterey Peninsula,2019-20,montereypeninsula,2020
13,6,Nick Rolls,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nickrolls2eti,nickrolls2eti,Monterey Peninsula,2019-20,montereypeninsula,2020
14,26,Xando Mendez,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/xandomendeznmkb,xandomendeznmkb,Monterey Peninsula,2019-20,montereypeninsula,2020
15,17,Kanta Kondo,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kantakondowlnj,kantakondowlnj,Monterey Peninsula,2019-20,montereypeninsula,2020
16,34,Brendan Brophy,RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brendanbrophyqrh7,brendanbrophyqrh7,Monterey Peninsula,2019-20,montereypeninsula,2020
17,21,Alec Demko,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/alecdemko0prj,alecdemko0prj,Monterey Peninsula,2019-20,montereypeninsula,2020
18,13,Kento Saiki,RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kentosaikie3bd,kentosaikie3bd,Monterey Peninsula,2019-20,montereypeninsula,2020
0,8,Leighton DeMello,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/leightondemellokh7f,leightondemellokh7f,Moorpark,2019-20,moorpark,2020
1,2,Albert Prado,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/albertpradoo7tk,albertpradoo7tk,Moorpark,2019-20,moorpark,2020
2,27,Alex Vega,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/alexvegahnfe,alexvegahnfe,Moorpark,2019-20,moorpark,2020
3,19,Cameron Kinsner,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/cameronkinsneryc0p,cameronkinsneryc0p,Moorpark,2019-20,moorpark,2020
4,10,Trent Packard,C/INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/trentpackardlk8b,trentpackardlk8b,Moorpark,2019-20,moorpark,2020
5,5,Patrick Valdez,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/patrickvaldez270e,patrickvaldez270e,Moorpark,2019-20,moorpark,2020
6,22,Dylan Leek,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/dylanleek6pia,dylanleek6pia,Moorpark,2019-20,moorpark,2020
7,24,Spencer Perry,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/spencerperrys1hl,spencerperrys1hl,Moorpark,2019-20,moorpark,2020
8,14,Dylan Swanson,LHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/dylanswanson2pvd,dylanswanson2pvd,Moorpark,2019-20,moorpark,2020
9,25,Noah Gonzalez,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/noahgonzalez74ot,noahgonzalez74ot,Moorpark,2019-20,moorpark,2020
10,11,Nick Woodall,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nickwoodally061,nickwoodally061,Moorpark,2019-20,moorpark,2020
11,33,Daniel Jagard,LHP/OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/danieljagard142s,danieljagard142s,Moorpark,2019-20,moorpark,2020
12,40,Dylan Kramer,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/dylankramerp7r0,dylankramerp7r0,Moorpark,2019-20,moorpark,2020
13,20,Kekona Naipo-Arsiga,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kekonanaipoarsiga0dw7,kekonanaipoarsiga0dw7,Moorpark,2019-20,moorpark,2020
14,28,Trevor Sieger,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/trevorsiegerjfkt,trevorsiegerjfkt,Moorpark,2019-20,moorpark,2020
15,31,Robert Rehman,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/robertrehmanub99,robertrehmanub99,Moorpark,2019-20,moorpark,2020
16,15,Sam Cuilty,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/samcuilty19cy,samcuilty19cy,Moorpark,2019-20,moorpark,2020
0,13,Cole Jordan,Utl,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/colejordanw178,colejordanw178,Mt. San Antonio,2019-20,mtsanantonio,2020
1,11,Ryan Williams,SS,So,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanwilliamsmncv,ryanwilliamsmncv,Mt. San Antonio,2019-20,mtsanantonio,2020
2,7,Albert Luevano,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/albertluevanoifja,albertluevanoifja,Mt. San Antonio,2019-20,mtsanantonio,2020
3,22,Nick Lugo,SS,So,https://www.cccaasports.org/sports/bsb/2019-20/players/nicklugofzzr,nicklugofzzr,Mt. San Antonio,2019-20,mtsanantonio,2020
4,28,Cameron White,1B,So,https://www.cccaasports.org/sports/bsb/2019-20/players/cameronwhiteenpg,cameronwhiteenpg,Mt. San Antonio,2019-20,mtsanantonio,2020
5,4,Dylan Zavala,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/dylanzavalavqfh,dylanzavalavqfh,Mt. San Antonio,2019-20,mtsanantonio,2020
6,34,Connor Bartholomew,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/connorbartholomewoje8,connorbartholomewoje8,Mt. San Antonio,2019-20,mtsanantonio,2020
7,20,Omar Veloz,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/omarvelozubhy,omarvelozubhy,Mt. San Antonio,2019-20,mtsanantonio,2020
8,9,Tyus Santa Anna,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/tyussantaannaaeyg,tyussantaannaaeyg,Mt. San Antonio,2019-20,mtsanantonio,2020
9,33,Art Ruiz,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/artruiz8fxb,artruiz8fxb,Mt. San Antonio,2019-20,mtsanantonio,2020
10,24,Micahel Rosales,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/micahelrosales72hk,micahelrosales72hk,Mt. San Antonio,2019-20,mtsanantonio,2020
11,1,Blake Borgogno,SS,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/blakeborgognop9ho,blakeborgognop9ho,Mt. San Antonio,2019-20,mtsanantonio,2020
12,36,Jacob Moreno,Utl,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jacobmorenom8ia,jacobmorenom8ia,Mt. San Antonio,2019-20,mtsanantonio,2020
13,5,Fabian Moran,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/fabianmoraneciy,fabianmoraneciy,Mt. San Antonio,2019-20,mtsanantonio,2020
14,8,Kenny Garcia,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kennygarcia01ra,kennygarcia01ra,Mt. San Antonio,2019-20,mtsanantonio,2020
15,2,Caleb Ellis,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/calebellis3u7c,calebellis3u7c,Mt. San Antonio,2019-20,mtsanantonio,2020
16,30,Joe La Fountain,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/joelafountainvjd2,joelafountainvjd2,Mt. San Antonio,2019-20,mtsanantonio,2020
17,12,Ben Guess,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/benguessxzm6,benguessxzm6,Mt. San Antonio,2019-20,mtsanantonio,2020
18,21,Christian Heflin,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/christianheflin13ob,christianheflin13ob,Mt. San Antonio,2019-20,mtsanantonio,2020
19,16,Patrick Crook,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/patrickcrookjyxu,patrickcrookjyxu,Mt. San Antonio,2019-20,mtsanantonio,2020
0,6,Joseph Hauck,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/josephhauck9utk,josephhauck9utk,Mt. San Jacinto,2019-20,mtsanjacinto,2020
1,22,Aaron Harper,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/aaronharperorah,aaronharperorah,Mt. San Jacinto,2019-20,mtsanjacinto,2020
2,31,Ajay Parcero,C,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/ajayparcero2pt4,ajayparcero2pt4,Mt. San Jacinto,2019-20,mtsanjacinto,2020
3,5,Fabian Correa,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/fabiancorreawwep,fabiancorreawwep,Mt. San Jacinto,2019-20,mtsanjacinto,2020
4,2,Gabriel Ponce De Leon,IF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/gabrielponcedeleonv8wm,gabrielponcedeleonv8wm,Mt. San Jacinto,2019-20,mtsanjacinto,2020
5,14,Peter Brooks,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/peterbrooksh1rt,peterbrooksh1rt,Mt. San Jacinto,2019-20,mtsanjacinto,2020
6,8,Simon Rangel,C,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/simonrangelzj8v,simonrangelzj8v,Mt. San Jacinto,2019-20,mtsanjacinto,2020
7,38,John Huelskamp,C,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/johnhuelskamp9wvu,johnhuelskamp9wvu,Mt. San Jacinto,2019-20,mtsanjacinto,2020
8,7,Alfred Lopez,IF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/alfredlopez6syu,alfredlopez6syu,Mt. San Jacinto,2019-20,mtsanjacinto,2020
9,1,Aiden Bruce,OF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/aidenbrucefbmt,aidenbrucefbmt,Mt. San Jacinto,2019-20,mtsanjacinto,2020
10,12,D.J. Downen,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/djdownenlkcn,djdownenlkcn,Mt. San Jacinto,2019-20,mtsanjacinto,2020
11,39,Zane Neckar,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/zaneneckarqex6,zaneneckarqex6,Mt. San Jacinto,2019-20,mtsanjacinto,2020
12,18,Nathan Baker,UTL,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/nathanbakernw8y,nathanbakernw8y,Mt. San Jacinto,2019-20,mtsanjacinto,2020
13,44,Anthony Thomas,OF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/anthonythomasqnn8,anthonythomasqnn8,Mt. San Jacinto,2019-20,mtsanjacinto,2020
14,21,Ricky Nunez,OF,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/rickynunez7q0o,rickynunez7q0o,Mt. San Jacinto,2019-20,mtsanjacinto,2020
15,25,Garrett LaChase,IF,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/garrettlachase79us,garrettlachase79us,Mt. San Jacinto,2019-20,mtsanjacinto,2020
16,19,Brandon Reyes,RHP/3B,FR,https://www.cccaasports.org/sports/bsb/2019-20/players/brandonreyeslb3y,brandonreyeslb3y,Mt. San Jacinto,2019-20,mtsanjacinto,2020
0,2,Tyler Toland,UTL,So,https://www.cccaasports.org/sports/bsb/2019-20/players/tylertolandtj4p,tylertolandtj4p,Napa Valley,2019-20,napavalley,2020
1,17,Tony Diaz,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/tonydiaze54i,tonydiaze54i,Napa Valley,2019-20,napavalley,2020
2,10,Eric Thomas,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/ericthomassztf,ericthomassztf,Napa Valley,2019-20,napavalley,2020
3,12,Jack Adkins,P/INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jackadkinsjhkv,jackadkinsjhkv,Napa Valley,2019-20,napavalley,2020
4,3,D.J. Pautin,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/djpautina34a,djpautina34a,Napa Valley,2019-20,napavalley,2020
5,28,Estevan Castle,C/UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/estevancastleaw3t,estevancastleaw3t,Napa Valley,2019-20,napavalley,2020
6,9,Cole Shafer,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/coleshaferzn59,coleshaferzn59,Napa Valley,2019-20,napavalley,2020
7,6,Brandon Cameron,UTL,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/brandoncameronamey,brandoncameronamey,Napa Valley,2019-20,napavalley,2020
8,13,Austin Mattos,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/austinmattosemcw,austinmattosemcw,Napa Valley,2019-20,napavalley,2020
9,1,Freddy Tenbrink,C,SO,https://www.cccaasports.org/sports/bsb/2019-20/players/freddytenbrinkfvrs,freddytenbrinkfvrs,Napa Valley,2019-20,napavalley,2020
10,25,James Espanosa,P/OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jamesespanosakdps,jamesespanosakdps,Napa Valley,2019-20,napavalley,2020
11,5,Larence Burley,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/larenceburley8e5g,larenceburley8e5g,Napa Valley,2019-20,napavalley,2020
12,4,Sean Quinn,C/OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/seanquinn265i,seanquinn265i,Napa Valley,2019-20,napavalley,2020
13,22,Tanner Fonoti,P,So,https://www.cccaasports.org/sports/bsb/2019-20/players/tannerfonotiwj06,tannerfonotiwj06,Napa Valley,2019-20,napavalley,2020
14,8,Adrien Garcia,P,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/adriengarciaiwxv,adriengarciaiwxv,Napa Valley,2019-20,napavalley,2020
15,18,Ryu Umeda,P,So,https://www.cccaasports.org/sports/bsb/2019-20/players/ryuumedabkbv,ryuumedabkbv,Napa Valley,2019-20,napavalley,2020
0,24,Zach Patterson,OF/RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/zachpattersonkv3v,zachpattersonkv3v,Ohlone,2019-20,ohlone,2020
1,4,Max Heverly,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/maxheverlycdc4,maxheverlycdc4,Ohlone,2019-20,ohlone,2020
2,32,Matt Palomino,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/mattpalominow99s,mattpalominow99s,Ohlone,2019-20,ohlone,2020
3,26,Cory Steinhauer,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/corysteinhauer6qk3,corysteinhauer6qk3,Ohlone,2019-20,ohlone,2020
4,11,Jaden Sheppard,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jadensheppardrice,jadensheppardrice,Ohlone,2019-20,ohlone,2020
5,10,Logan Cole,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/logancole05ba,logancole05ba,Ohlone,2019-20,ohlone,2020
6,8,Bradley Norton,INF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/bradleynortonsdgw,bradleynortonsdgw,Ohlone,2019-20,ohlone,2020
7,2,Jared Mazzaferro,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/jaredmazzaferroat5a,jaredmazzaferroat5a,Ohlone,2019-20,ohlone,2020
8,15,Kevin Lonergan,C,So,https://www.cccaasports.org/sports/bsb/2019-20/players/kevinlonerganvdp3,kevinlonerganvdp3,Ohlone,2019-20,ohlone,2020
9,19,KW Quilici,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/kwquilicig3wi,kwquilicig3wi,Ohlone,2019-20,ohlone,2020
10,12,Takumi Maeno,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/takumimaeno7t7n,takumimaeno7t7n,Ohlone,2019-20,ohlone,2020
11,34,Bradlee Preap,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/bradleepreapshe3,bradleepreapshe3,Ohlone,2019-20,ohlone,2020
12,22,Nate Van Patten,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/natevanpatten3h4m,natevanpatten3h4m,Ohlone,2019-20,ohlone,2020
13,6,Clay Facteau,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/clayfacteauy53d,clayfacteauy53d,Ohlone,2019-20,ohlone,2020
14,3,Shay Sabangan,INF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/shaysabanganczl4,shaysabanganczl4,Ohlone,2019-20,ohlone,2020
15,21,Michael Wiborn,1B,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/michaelwibornv288,michaelwibornv288,Ohlone,2019-20,ohlone,2020
16,20,James Colyer,RHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jamescolyeru3wb,jamescolyeru3wb,Ohlone,2019-20,ohlone,2020
17,37,Max Gonzales,RHP,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/maxgonzales1hnv,maxgonzales1hnv,Ohlone,2019-20,ohlone,2020
18,5,Tyler Stultz,LHP,So,https://www.cccaasports.org/sports/bsb/2019-20/players/tylerstultz4xn0,tylerstultz4xn0,Ohlone,2019-20,ohlone,2020
0,5,David Morgan,IF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/davidmorganexbr,davidmorganexbr,Orange Coast,2019-20,orangecoast,2020
1,20,Cary Arbolida,IF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/caryarbolidax78m,caryarbolidax78m,Orange Coast,2019-20,orangecoast,2020
2,27,Logan Jackson,OF,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/loganjackson56rx,loganjackson56rx,Orange Coast,2019-20,orangecoast,2020
3,11,Nolan Funke,Util,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/nolanfunkegy46,nolanfunkegy46,Orange Coast,2019-20,orangecoast,2020
4,23,Chase Hanson,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/chasehansonp2uk,chasehansonp2uk,Orange Coast,2019-20,orangecoast,2020
5,13,Jared Schatz,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/jaredschatzm0xv,jaredschatzm0xv,Orange Coast,2019-20,orangecoast,2020
6,6,Ryan O'Halloran,OF,So,https://www.cccaasports.org/sports/bsb/2019-20/players/ryanohalloranis47,ryanohalloranis47,Orange Coast,2019-20,orangecoast,2020
7,28,Oscar Favela,C,Fr,https://www.cccaasports.org/sports/bsb/2019-20/players/oscarfavelaxhfh,oscarfavelaxhfh,Orange Coast,2019-20,orangecoast,2020
